Order_ID,Order_Date,Customer_ID,Customer_Age,Gender,Region,Category,Sub_Category,Quantity,Unit_Price,Discount,Sales,Profit
ORD-1252,14-03-2022,CUST-41,28,Female,Central,Office Supplies,Storage,5,431.56,0.1,1942.02,3.55
ORD-1253,14-07-2023,CUST-7,18,Female,South,Office Supplies,Art,9,18.57,0,167.13,22.83
ORD-1254,12-04-2024,CUST-576,55,Male,East,Furniture,Sofas,1,473.59,0,473.59,62.87
ORD-1255,12-04-2024,CUST-579,34,Female,Central,Office Supplies,Paper,4,87.84,0.3,245.95,0.69
ORD-1256,29-12-2022,CUST-170,46,Male,East,Technology,Copiers,3,16.56,0.15,42.23,4.49
ORD-1257,08-10-2023,CUST-500,36,Male,Central,Office Supplies,Storage,4,497.45,0.1,1790.82,-108
ORD-1258,04-10-2024,CUST-554,58,Male,Central,Furniture,Sofas,6,273,0,1638,244.34
ORD-1259,01-02-2024,CUST-499,43,Male,Central,Technology,Phones,1,256.19,0.15,217.76,1.26
ORD-1260,28-04-2023,CUST-165,43,Male,South,Furniture,Bookcases,2,247,0.1,444.6,154.38
ORD-1261,01-06-2023,CUST-267,50,Male,East,Technology,Copiers,1,356.89,0.3,249.82,-10.1
ORD-1262,03-09-2022,CUST-582,35,Female,South,Office Supplies,Storage,5,374.2,0.1,1683.9,-124.64
ORD-1263,28-10-2023,CUST-417,63,Female,Central,Furniture,Bookcases,4,432.46,0.1,1556.86,107.27
ORD-1264,03-02-2023,CUST-365,18,Male,Central,Office Supplies,Storage,9,184.32,0.15,1410.05,426.55
ORD-1265,26-04-2022,CUST-323,19,Male,West,Office Supplies,Storage,1,321.9,0,321.9,2.63
ORD-1266,31-07-2024,CUST-126,51,Female,South,Office Supplies,Binders,7,14.46,0.1,91.1,19.08
ORD-1267,13-07-2022,CUST-19,53,Male,Central,Office Supplies,Art,9,142.99,0,1286.91,425.78
ORD-1268,23-04-2022,CUST-188,46,Male,East,Furniture,Tables,8,150.84,0,1206.72,280.01
ORD-1269,14-09-2022,CUST-384,48,Female,West,Office Supplies,Storage,4,351.52,0,1406.08,111.92
ORD-1270,28-06-2024,CUST-380,31,Female,West,Office Supplies,Storage,2,8.01,0,16.02,4.66
ORD-1271,18-11-2022,CUST-451,44,Female,Central,Technology,Copiers,2,356.5,0.15,606.05,-3.03
ORD-1272,24-09-2023,CUST-533,47,Male,East,Technology,Accessories,7,453.52,0,3174.64,363.17
ORD-1273,27-12-2023,CUST-566,25,Female,South,Furniture,Bookcases,1,361.3,0.2,289.04,30.14
ORD-1274,03-11-2024,CUST-471,52,Male,Central,Furniture,Sofas,2,358.41,0.2,573.46,150.12
ORD-1275,29-04-2024,CUST-241,73,Male,East,Technology,Copiers,8,316.63,0,2533.04,600.05
ORD-1276,21-10-2022,CUST-577,49,Male,South,Office Supplies,Paper,1,36.03,0.2,28.82,-2.83
ORD-1277,04-03-2023,CUST-568,29,Male,West,Furniture,Chairs,4,395.52,0.2,1265.66,120.51
ORD-1278,05-02-2023,CUST-536,46,Male,East,Technology,Phones,7,249.44,0,1746.08,322.54
ORD-1279,07-03-2023,CUST-101,30,Female,East,Technology,Phones,9,152.54,0,1372.86,345.71
ORD-1280,24-06-2023,CUST-100,36,Male,East,Office Supplies,Storage,9,240.6,0,2165.4,401.66
ORD-1281,11-10-2023,CUST-173,43,Female,East,Technology,Copiers,9,435.53,0.15,3331.8,637.94
ORD-1282,15-02-2024,CUST-65,41,Female,West,Furniture,Chairs,7,67.23,0.15,400.02,135.43
ORD-1283,23-08-2022,CUST-53,35,Male,South,Technology,Copiers,3,335.1,0.2,804.24,202.59
ORD-1284,17-05-2024,CUST-378,39,Male,East,Office Supplies,Binders,3,248.97,0.1,672.22,93.39
ORD-1285,29-04-2022,CUST-175,40,Male,West,Office Supplies,Paper,1,263.04,0.3,184.13,-8.01
ORD-1286,27-10-2023,CUST-228,61,Male,South,Technology,Accessories,1,370.82,0,370.82,70.02
ORD-1287,09-06-2022,CUST-195,62,Female,Central,Technology,Phones,8,392.68,0.15,2670.22,283.31
ORD-1288,02-09-2023,CUST-540,40,Male,South,Technology,Phones,2,244.62,0.15,415.85,47.08
ORD-1289,28-12-2022,CUST-456,42,Male,East,Technology,Phones,9,313.09,0.15,2395.14,383.78
ORD-1290,12-05-2024,CUST-242,51,Male,West,Office Supplies,Storage,1,175.87,0.3,123.11,3.78
ORD-1291,05-01-2022,CUST-15,39,Female,West,Office Supplies,Paper,4,317.31,0.1,1142.32,-45.21
ORD-1292,04-10-2022,CUST-3,24,Male,West,Office Supplies,Paper,5,312.35,0.3,1093.22,264.98
ORD-1293,04-06-2023,CUST-492,42,Male,South,Furniture,Chairs,1,72.81,0.3,50.97,7
ORD-1294,03-08-2023,CUST-274,21,Male,East,Technology,Copiers,3,251.63,0.1,679.4,223.43
ORD-1295,19-05-2024,CUST-125,41,Male,Central,Office Supplies,Storage,6,11.45,0,68.7,18.77
ORD-1296,02-09-2022,CUST-427,31,Female,East,Technology,Machines,2,483.69,0,967.38,275.12
ORD-1297,24-01-2024,CUST-512,52,Female,East,Office Supplies,Storage,6,428.33,0.1,2312.98,638.23
ORD-1298,20-06-2022,CUST-349,34,Male,Central,Office Supplies,Storage,5,114.93,0,574.65,161.83
ORD-1299,10-01-2022,CUST-327,43,Male,East,Office Supplies,Binders,4,148,0,592,185.76
ORD-1300,08-02-2023,CUST-91,49,Male,South,Office Supplies,Art,5,21.15,0,105.75,10.57
ORD-1301,24-04-2022,CUST-41,22,Female,Central,Office Supplies,Binders,1,99.84,0.3,69.89,-3.79
ORD-1302,20-12-2022,CUST-282,63,Male,South,Furniture,Tables,8,144.83,0.3,811.05,131.17
ORD-1303,01-12-2023,CUST-132,21,Male,West,Technology,Phones,7,447.58,0.3,2193.14,661.56
ORD-1304,24-01-2024,CUST-475,34,Female,East,Technology,Copiers,4,106.21,0,424.84,14.05
ORD-1305,25-02-2023,CUST-536,41,Male,South,Furniture,Bookcases,1,207.66,0.2,166.13,45.87
ORD-1306,17-10-2022,CUST-509,37,Male,West,Office Supplies,Art,9,234.33,0,2108.97,64.35
ORD-1307,11-11-2023,CUST-342,47,Female,Central,Office Supplies,Paper,7,105.77,0,740.39,71.72
ORD-1308,23-04-2024,CUST-537,47,Female,West,Technology,Copiers,6,367.2,0.1,1982.88,172.86
ORD-1309,25-07-2022,CUST-504,56,Male,South,Office Supplies,Storage,9,188.62,0.3,1188.31,312.54
ORD-1310,23-10-2023,CUST-521,30,Male,West,Technology,Accessories,8,332.2,0,2657.6,385.41
ORD-1311,10-01-2022,CUST-102,46,Male,Central,Office Supplies,Art,6,136.34,0.1,736.24,24.63
ORD-1312,17-07-2023,CUST-509,36,Female,Central,Technology,Machines,4,486.35,0.1,1750.86,-49.79
ORD-1313,02-02-2024,CUST-515,42,Female,East,Technology,Phones,9,101.64,0,914.76,46.68
ORD-1314,24-06-2022,CUST-369,18,Female,West,Furniture,Chairs,7,276.91,0,1938.37,227.03
ORD-1315,03-05-2023,CUST-168,41,Male,East,Furniture,Sofas,1,485.28,0.1,436.75,2.51
ORD-1316,10-10-2022,CUST-428,42,Male,South,Furniture,Chairs,6,63.65,0.3,267.33,59.21
ORD-1317,11-11-2024,CUST-595,42,Male,Central,Office Supplies,Art,3,253.25,0,759.75,30.99
ORD-1318,09-04-2023,CUST-97,27,Male,West,Office Supplies,Art,8,30.66,0.1,220.75,6.5
ORD-1319,25-04-2024,CUST-19,23,Female,East,Office Supplies,Art,5,38.83,0.15,165.03,4.72
ORD-1320,13-07-2023,CUST-477,25,Male,South,Office Supplies,Storage,7,472.5,0.1,2976.75,601.8
ORD-1321,04-12-2022,CUST-518,46,Male,West,Furniture,Chairs,9,490.28,0,4412.52,588.7
ORD-1322,12-11-2023,CUST-98,30,Male,West,Office Supplies,Art,5,98.96,0.1,445.32,-3.56
ORD-1323,09-08-2023,CUST-230,40,Male,Central,Office Supplies,Art,6,484.43,0.1,2615.92,-170.97
ORD-1324,07-08-2024,CUST-443,54,Female,West,Furniture,Chairs,4,301.53,0.1,1085.51,208.23
ORD-1325,15-09-2022,CUST-560,52,Male,Central,Office Supplies,Art,4,473.63,0,1894.52,-57.46
ORD-1326,17-05-2024,CUST-83,47,Male,South,Furniture,Sofas,2,189.91,0,379.82,69.27
ORD-1327,15-02-2022,CUST-419,38,Female,West,Technology,Copiers,6,488.62,0,2931.72,-282.2
ORD-1328,02-01-2023,CUST-170,60,Male,East,Technology,Phones,4,220.03,0.15,748.1,-71.76
ORD-1329,08-02-2022,CUST-366,56,Female,Central,Technology,Phones,1,410.09,0,410.09,127.2
ORD-1330,12-03-2024,CUST-503,59,Female,South,Office Supplies,Art,8,180.66,0.1,1300.75,-4.03
ORD-1331,01-10-2023,CUST-494,59,Male,West,Technology,Accessories,3,249.28,0,747.84,189.99
ORD-1332,24-05-2023,CUST-420,51,Male,South,Office Supplies,Binders,6,400.86,0,2405.16,695.9
ORD-1333,02-04-2022,CUST-214,37,Male,East,Office Supplies,Storage,2,413.25,0,826.5,82.45
ORD-1334,24-05-2024,CUST-21,48,Male,South,Office Supplies,Binders,6,19.01,0,114.06,3.02
ORD-1335,13-09-2023,CUST-283,38,Female,South,Technology,Machines,4,225.87,0.2,722.78,-69.69
ORD-1336,04-10-2022,CUST-177,46,Female,West,Office Supplies,Storage,4,436.95,0.2,1398.24,-3.88
ORD-1337,27-04-2024,CUST-39,47,Male,Central,Office Supplies,Storage,1,162.71,0.3,113.9,-7.41
ORD-1338,18-09-2022,CUST-599,64,Male,Central,Furniture,Tables,7,419.76,0.2,2350.66,556.54
ORD-1339,10-05-2023,CUST-18,26,Male,West,Furniture,Tables,7,217.66,0.15,1295.08,373.42
ORD-1340,16-10-2022,CUST-234,43,Male,South,Office Supplies,Paper,1,210.03,0.15,178.53,52.98
ORD-1341,04-09-2022,CUST-363,29,Female,South,Office Supplies,Paper,6,137.46,0,824.76,195.65
ORD-1342,15-08-2024,CUST-93,40,Male,East,Office Supplies,Storage,1,272.75,0.15,231.84,50.07
ORD-1343,14-07-2023,CUST-17,24,Female,West,Office Supplies,Binders,1,250.37,0.3,175.26,17.1
ORD-1344,01-11-2022,CUST-416,39,Male,East,Furniture,Chairs,3,106.14,0.1,286.58,25.41
ORD-1345,25-01-2022,CUST-336,30,Male,West,Technology,Copiers,6,363.1,0.1,1960.74,541.66
ORD-1346,04-08-2024,CUST-232,30,Female,East,Furniture,Sofas,6,396.82,0.1,2142.83,-37.39
ORD-1347,14-07-2023,CUST-292,39,Male,South,Furniture,Sofas,2,38.15,0.2,61.04,4.59
ORD-1348,04-04-2024,CUST-206,18,Male,Central,Technology,Copiers,1,41.68,0,41.68,10.91
ORD-1349,08-08-2024,CUST-414,47,Male,South,Office Supplies,Storage,4,234.8,0.15,798.32,156.09
ORD-1350,15-07-2023,CUST-250,31,Female,East,Furniture,Tables,9,7.63,0.2,54.94,13.61
ORD-1351,17-03-2024,CUST-583,40,Male,Central,Office Supplies,Art,4,74.46,0.15,253.16,45.37
ORD-1352,08-08-2022,CUST-485,60,Female,West,Office Supplies,Storage,6,376.24,0.3,1580.21,381.5
ORD-1353,26-07-2024,CUST-386,52,Male,Central,Office Supplies,Paper,6,196.17,0.1,1059.32,-17.57
ORD-1354,12-10-2023,CUST-62,46,Male,South,Office Supplies,Art,1,294.41,0,294.41,29.36
ORD-1355,14-07-2022,CUST-378,39,Female,South,Office Supplies,Storage,6,375.38,0,2252.28,310.65
ORD-1356,17-05-2024,CUST-340,48,Female,South,Office Supplies,Storage,7,135.99,0.15,809.14,215.82
ORD-1357,23-07-2022,CUST-405,49,Female,East,Technology,Copiers,1,219.01,0,219.01,3.68
ORD-1358,07-04-2024,CUST-455,40,Male,East,Technology,Machines,8,429.77,0.15,2922.44,271.91
ORD-1359,27-11-2022,CUST-299,22,Female,South,Technology,Accessories,1,290.47,0,290.47,-16.64
ORD-1360,25-04-2023,CUST-499,27,Female,Central,Technology,Machines,3,498.83,0,1496.49,-122.48
ORD-1361,23-05-2023,CUST-356,37,Female,East,Office Supplies,Paper,5,119.85,0,599.25,146.19
ORD-1362,30-05-2023,CUST-276,61,Male,East,Furniture,Bookcases,5,432.89,0.1,1948,314.46
ORD-1363,13-10-2023,CUST-562,34,Male,East,Office Supplies,Storage,2,174.24,0.1,313.63,-1.49
ORD-1364,19-06-2022,CUST-471,34,Female,West,Office Supplies,Binders,4,470.27,0.1,1692.97,553.84
ORD-1365,25-07-2023,CUST-260,52,Female,Central,Technology,Copiers,9,326.08,0,2934.72,-87.18
ORD-1366,10-02-2023,CUST-59,42,Male,Central,Office Supplies,Art,6,291.96,0.1,1576.58,515.44
ORD-1367,16-06-2023,CUST-438,35,Male,West,Office Supplies,Art,6,270.29,0.1,1459.57,118.01
ORD-1368,25-05-2024,CUST-439,41,Female,South,Office Supplies,Art,8,299.07,0.15,2033.68,-142.48
ORD-1369,03-06-2023,CUST-179,38,Male,East,Technology,Accessories,8,102.34,0.15,695.91,20.14
ORD-1370,10-04-2023,CUST-268,35,Male,Central,Furniture,Tables,7,311.4,0.3,1525.86,380.18
ORD-1371,20-03-2024,CUST-276,29,Female,West,Technology,Copiers,3,278.18,0.15,709.36,61.93
ORD-1372,24-06-2024,CUST-568,46,Male,West,Furniture,Sofas,4,222.04,0.1,799.34,274.48
ORD-1373,08-12-2024,CUST-223,25,Female,South,Furniture,Bookcases,4,338.63,0,1354.52,-7.14
ORD-1374,18-01-2023,CUST-453,46,Female,West,Technology,Accessories,8,81.69,0,653.52,77.14
ORD-1375,26-08-2022,CUST-247,18,Male,East,Office Supplies,Paper,8,313.88,0,2511.04,300.13
ORD-1376,04-04-2024,CUST-399,46,Male,South,Technology,Accessories,7,33.2,0.1,209.16,22.23
ORD-1377,10-04-2024,CUST-82,59,Female,West,Furniture,Bookcases,7,420.85,0.3,2062.16,619.23
ORD-1378,23-03-2023,CUST-345,19,Female,Central,Office Supplies,Binders,6,419.92,0,2519.52,722.87
ORD-1379,26-05-2024,CUST-270,28,Female,West,Office Supplies,Art,1,409.84,0.1,368.86,85.32
ORD-1380,24-04-2024,CUST-406,39,Female,West,Office Supplies,Art,6,70.17,0.2,336.82,-8.63
ORD-1381,13-12-2023,CUST-387,54,Male,West,Office Supplies,Paper,7,287.77,0,2014.39,138.08
ORD-1382,06-04-2024,CUST-406,44,Male,Central,Technology,Copiers,5,91.69,0.15,389.68,-0.3
ORD-1383,01-10-2023,CUST-273,36,Female,East,Technology,Phones,2,31.49,0,62.98,0.28
ORD-1384,19-04-2022,CUST-473,39,Male,South,Office Supplies,Art,7,149.27,0,1044.89,7.49
ORD-1385,22-10-2024,CUST-238,50,Female,West,Technology,Machines,6,217.84,0.1,1176.34,411.48
ORD-1386,29-08-2023,CUST-565,35,Female,Central,Technology,Phones,5,27.5,0.1,123.75,0.25
ORD-1387,14-07-2024,CUST-98,64,Female,Central,Furniture,Sofas,1,427.23,0.3,299.06,104.19
ORD-1388,20-05-2022,CUST-42,42,Male,South,Furniture,Sofas,1,387.82,0.3,271.47,-4.04
ORD-1389,07-09-2023,CUST-568,45,Female,Central,Office Supplies,Storage,1,109.34,0.1,98.41,28.09
ORD-1390,06-09-2023,CUST-149,32,Female,East,Office Supplies,Paper,5,375.97,0.1,1691.87,-102.53
ORD-1391,14-04-2022,CUST-28,20,Female,West,Technology,Machines,3,320.36,0.1,864.97,167.82
ORD-1392,20-10-2022,CUST-105,33,Female,South,Technology,Machines,3,255.63,0,766.89,238.36
ORD-1393,24-03-2022,CUST-447,18,Female,West,Office Supplies,Art,3,75.42,0,226.26,63.87
ORD-1394,05-01-2023,CUST-537,27,Male,West,Technology,Copiers,4,103.25,0,413,3.3
ORD-1395,08-07-2024,CUST-152,51,Female,Central,Technology,Machines,6,332.65,0.15,1696.52,405.88
ORD-1396,09-04-2023,CUST-140,19,Male,West,Technology,Accessories,1,8.4,0,8.4,1.67
ORD-1397,02-07-2022,CUST-433,21,Male,East,Technology,Machines,1,222.83,0.15,189.41,61.2
ORD-1398,22-03-2023,CUST-70,44,Male,East,Technology,Phones,1,62.88,0.15,53.45,17.5
ORD-1399,16-04-2023,CUST-192,32,Female,Central,Technology,Copiers,4,292.8,0,1171.2,343
ORD-1400,18-05-2022,CUST-549,37,Male,Central,Technology,Accessories,9,471.62,0,4244.58,60.58
ORD-1401,19-05-2024,CUST-30,42,Female,Central,Furniture,Chairs,5,38.28,0.1,172.26,40.05
ORD-1402,23-04-2024,CUST-247,39,Male,West,Technology,Copiers,7,90.4,0.1,569.52,19
ORD-1403,15-06-2024,CUST-490,45,Male,Central,Furniture,Chairs,7,113.04,0.3,553.9,87.79
ORD-1404,22-01-2022,CUST-166,,Male,East,Office Supplies,Binders,6,448.46,0.15,2287.15,-65.79
ORD-1405,05-03-2023,CUST-509,32,Male,West,Office Supplies,Paper,6,285.02,0,1710.12,-63.58
ORD-1406,19-02-2023,CUST-5,,Female,West,Office Supplies,Binders,5,106.1,0,530.5,109.09
ORD-1407,11-12-2023,CUST-384,30,Male,Central,Office Supplies,Paper,2,485.72,0.1,874.3,193.78
ORD-1408,19-01-2022,CUST-317,53,Female,South,Furniture,Bookcases,3,43.02,0,129.06,19.07
ORD-1409,29-12-2022,CUST-398,35,Female,South,Office Supplies,Storage,2,57.41,0,114.82,9.87
ORD-1410,18-03-2024,CUST-171,21,Female,Central,Office Supplies,Storage,4,212.5,0,850,251.34
ORD-1411,19-08-2024,CUST-458,43,Male,East,Office Supplies,Storage,8,29.86,0.1,214.99,15.23
ORD-1412,03-01-2024,CUST-494,41,Female,East,Office Supplies,Paper,7,367.09,0.2,2055.7,-70.11
ORD-1413,07-07-2024,CUST-202,55,Female,East,Furniture,Chairs,6,129.33,0.2,620.78,73.13
ORD-1414,11-01-2023,CUST-416,26,Male,East,Office Supplies,Art,3,415.1,0.15,1058.51,226.01
ORD-1415,30-05-2022,CUST-599,31,Female,South,Office Supplies,Paper,7,136.63,0.3,669.49,-59.19
ORD-1416,23-04-2022,CUST-281,38,Male,West,Office Supplies,Paper,9,103.06,0,927.54,277.52
ORD-1417,03-01-2023,CUST-25,18,Female,Central,Furniture,Chairs,9,399.62,0.15,3057.09,644.08
ORD-1418,17-02-2022,CUST-576,38,Male,South,Office Supplies,Art,2,43.02,0,86.04,23.54
ORD-1419,20-03-2024,CUST-187,43,Female,Central,Office Supplies,Binders,2,30.06,0,60.12,9.52
ORD-1420,10-08-2024,CUST-575,27,Male,Central,Office Supplies,Paper,4,487.03,0.1,1753.31,41.83
ORD-1421,21-05-2022,CUST-90,51,Female,East,Furniture,Sofas,1,114.78,0,114.78,1.92
ORD-1422,22-09-2023,CUST-195,39,Male,East,Furniture,Sofas,5,46.34,0,231.7,55.29
ORD-1423,06-04-2023,CUST-164,32,Female,East,Office Supplies,Storage,5,403.69,0.15,1715.68,-52.75
ORD-1424,23-02-2024,CUST-221,28,Female,West,Office Supplies,Art,2,33.06,0,66.12,5.05
ORD-1425,20-07-2024,CUST-441,47,Male,Central,Office Supplies,Art,9,118.85,0.1,962.68,7.93
ORD-1426,23-01-2023,CUST-589,56,Male,South,Furniture,Sofas,2,201.51,0,403.02,93.53
ORD-1427,15-05-2022,CUST-189,26,Male,East,Technology,Accessories,4,488.75,0.15,1661.75,326.93
ORD-1428,15-10-2022,CUST-423,40,Female,West,Office Supplies,Storage,2,220.01,0.1,396.02,70.67
ORD-1429,09-05-2022,CUST-225,65,Female,Central,Technology,Machines,7,54.28,0.1,341.96,46.38
ORD-1430,17-11-2022,CUST-182,34,Female,Central,Office Supplies,Art,5,383.85,0,1919.25,555.63
ORD-1431,25-11-2023,CUST-361,50,Female,West,Office Supplies,Art,4,141.58,0.15,481.37,0.88
ORD-1432,25-02-2023,CUST-424,36,Female,South,Office Supplies,Storage,6,69.83,0.1,377.08,106.43
ORD-1433,20-07-2022,CUST-408,18,Male,Central,Furniture,Tables,9,133,0,1197,220.39
ORD-1434,23-07-2023,CUST-128,40,Female,West,Office Supplies,Paper,2,29.96,0.2,47.94,7.65
ORD-1435,05-02-2022,CUST-96,74,Female,East,Technology,Accessories,4,364.79,0.15,1240.29,430.98
ORD-1436,28-05-2022,CUST-396,30,Male,Central,Office Supplies,Art,2,292.69,0,585.38,140.7
ORD-1437,13-11-2022,CUST-556,35,Female,Central,Office Supplies,Binders,7,67.5,0.2,378,119.42
ORD-1438,07-01-2023,CUST-251,24,Female,West,Office Supplies,Binders,7,365.82,0.15,2176.63,-101.87
ORD-1439,22-11-2022,CUST-72,30,Male,East,Technology,Phones,9,195.1,0.15,1492.52,514.88
ORD-1440,28-07-2024,CUST-532,30,Female,Central,Furniture,Sofas,7,45.11,0.2,252.62,85.78
ORD-1441,27-02-2022,CUST-29,37,Female,South,Office Supplies,Binders,5,156.34,0.1,703.53,142.56
ORD-1442,11-05-2022,CUST-102,49,Male,West,Office Supplies,Binders,3,334.98,0,1004.94,158.47
ORD-1443,15-10-2023,CUST-211,32,Female,Central,Furniture,Bookcases,9,145.85,0.1,1181.38,209.93
ORD-1444,07-05-2024,CUST-42,42,Male,Central,Furniture,Sofas,3,241.85,0.1,653,93.78
ORD-1445,02-09-2023,CUST-577,29,Female,South,Technology,Accessories,3,346.21,0,1038.63,39.98
ORD-1446,21-02-2022,CUST-421,31,Male,East,Technology,Copiers,6,447.35,0,2684.1,827.99
ORD-1447,21-12-2023,CUST-260,53,Female,West,Furniture,Sofas,9,487.71,0.2,3511.51,127.67
ORD-1448,07-01-2022,CUST-541,18,Male,West,Office Supplies,Binders,6,277.48,0.15,1415.15,60.98
ORD-1449,21-02-2024,CUST-93,51,Female,South,Office Supplies,Art,3,330.76,0.3,694.6,71.74
ORD-1450,04-08-2024,CUST-490,33,Male,East,Technology,Accessories,6,196.7,0.15,1003.17,99.23
ORD-1451,05-10-2024,CUST-513,42,Female,West,Technology,Phones,9,94.36,0,849.24,115.81
ORD-1452,18-07-2024,CUST-291,65,Male,East,Furniture,Sofas,4,368.51,0,1474.04,-108.56
ORD-1453,19-10-2022,CUST-156,54,Male,West,Furniture,Sofas,2,267.34,0.15,454.48,75.78
ORD-1454,13-07-2023,CUST-278,43,Female,West,Office Supplies,Art,4,309.13,0.1,1112.87,48.53
ORD-1455,25-09-2022,CUST-442,18,Male,Central,Office Supplies,Art,4,392.82,0,1571.28,508.15
ORD-1456,25-01-2023,CUST-423,44,Female,Central,Technology,Accessories,6,303.65,0.2,1457.52,162.2
ORD-1457,23-04-2024,CUST-487,34,Female,South,Technology,Phones,7,117.21,0.1,738.42,42.97
ORD-1458,01-10-2022,CUST-196,36,Male,West,Office Supplies,Paper,3,98.7,0.1,266.49,63.55
ORD-1459,22-01-2022,CUST-567,23,Male,East,Office Supplies,Binders,2,413.84,0.1,744.91,188.45
ORD-1460,12-08-2022,CUST-480,41,Female,East,Furniture,Bookcases,3,314.7,0.1,849.69,-14.29
ORD-1461,08-06-2024,CUST-35,32,Female,East,Technology,Machines,7,223.71,0,1565.97,-26.61
ORD-1462,12-08-2023,CUST-136,37,Male,East,Furniture,Bookcases,3,442.36,0,1327.08,-16.76
ORD-1463,09-01-2022,CUST-408,39,Male,West,Office Supplies,Binders,5,29.1,0,145.5,-11.66
ORD-1464,01-01-2022,CUST-171,20,Male,Central,Office Supplies,Art,8,151.82,0,1214.56,-28.6
ORD-1465,14-11-2024,CUST-319,41,Male,South,Office Supplies,Binders,2,464.39,0,928.78,26.61
ORD-1466,15-12-2024,CUST-432,41,Female,South,Office Supplies,Storage,9,210.64,0,1895.76,96.53
ORD-1467,28-05-2022,CUST-175,46,Male,West,Furniture,Chairs,6,310.68,0,1864.08,306.57
ORD-1468,30-08-2024,CUST-557,54,Female,West,Technology,Machines,2,315.73,0.1,568.31,158.95
ORD-1469,06-12-2023,CUST-76,26,Male,West,Furniture,Chairs,3,371.14,0.1,1002.08,-92.69
ORD-1470,30-11-2023,CUST-483,41,Female,Central,Technology,Copiers,1,417.14,0.2,333.71,96.74
ORD-1471,16-10-2024,CUST-236,35,Male,West,Office Supplies,Paper,6,34.29,0.1,185.17,45.55
ORD-1472,26-03-2022,CUST-352,52,Male,Central,Technology,Accessories,8,68.15,0.1,490.68,29.18
ORD-1473,09-11-2022,CUST-435,28,Male,Central,Office Supplies,Storage,7,278.97,0.1,1757.51,-9.58
ORD-1474,06-12-2022,CUST-177,40,Male,East,Office Supplies,Paper,6,168.63,0.15,860.01,73.6
ORD-1475,21-09-2023,CUST-331,23,Male,West,Furniture,Chairs,1,348.54,0,348.54,15.19
ORD-1476,20-06-2024,CUST-344,42,Male,South,Office Supplies,Paper,2,471.03,0,942.06,105.74
ORD-1477,01-01-2022,CUST-221,30,Female,East,Office Supplies,Paper,4,141.39,0.1,509,-23.03
ORD-1478,14-11-2024,CUST-546,30,Male,West,Technology,Machines,6,456.96,0.1,2467.58,-46.01
ORD-1479,21-01-2022,CUST-542,32,Female,West,Office Supplies,Binders,6,309.63,0,1857.78,-112.39
ORD-1480,13-08-2024,CUST-388,56,Male,West,Technology,Accessories,8,203.15,0.2,1300.16,-121.91
ORD-1481,28-12-2024,CUST-330,54,Male,East,Office Supplies,Storage,7,332.97,0.2,1864.63,556.89
ORD-1482,28-10-2024,CUST-164,30,Male,West,Furniture,Chairs,3,29.36,0,88.08,26.76
ORD-1483,03-07-2023,CUST-487,31,Female,Central,Office Supplies,Art,8,24.94,0.1,179.57,37.03
ORD-1484,28-06-2022,CUST-13,28,Female,East,Furniture,Chairs,5,384.1,0.15,1632.42,546.11
ORD-1485,29-11-2023,CUST-467,36,Male,West,Office Supplies,Art,3,216.6,0.1,584.82,137.64
ORD-1486,24-05-2022,CUST-519,33,Male,West,Office Supplies,Paper,8,413.48,0.15,2811.66,128.43
ORD-1487,21-04-2022,CUST-554,,Female,Central,Furniture,Chairs,6,58.96,0,353.76,15.08
ORD-1488,30-08-2024,CUST-439,43,Male,West,Office Supplies,Binders,7,429.33,0.15,2554.51,-86.82
ORD-1489,27-11-2022,CUST-21,41,Male,West,Office Supplies,Art,3,156.49,0,469.47,-9.53
ORD-1490,06-04-2024,CUST-35,30,Female,South,Office Supplies,Storage,8,436.27,0,3490.16,881.08
ORD-1491,25-08-2022,CUST-87,42,Male,South,Technology,Accessories,8,430.54,0.3,2411.02,-4.89
ORD-1492,21-11-2023,CUST-317,30,Female,East,Furniture,Bookcases,4,291.02,0,1164.08,133.57
ORD-1493,10-06-2024,CUST-79,18,Female,Central,Office Supplies,Binders,8,73.93,0.1,532.3,20.14
ORD-1494,16-07-2023,CUST-1,40,Female,West,Technology,Machines,4,120.37,0.15,409.26,75.03
